face_id,LeftEye_x,LeftEye_y,RightEye_x,RightEye_y,Nose_x,Nose_y,Mouth_x,Mouth_y,file_id,sex
59829,172.0,62.0,266.0,53.0,220.0,93.0,229.0,153.0,image18735.jpg,f
59830,109.0,160.0,187.0,177.0,114.0,238.0,134.0,259.0,image18736.jpg,f
59831,133.0,153.0,181.0,154.0,155.0,176.0,160.0,190.0,image18744.jpg,f
59832,552.0,302.0,684.0,339.0,560.0,385.0,549.0,462.0,image18747.jpg,f
59833,52.0,196.0,167.0,203.0,72.0,270.0,96.0,335.0,image18750.jpg,f
59834,183.9145050048828,77.69966125488281,201.3685760498047,75.20059967041016,193.19459533691406,86.81101989746094,194.7975311279297,94.3194580078125,image18753.jpg,m
59835,266.2992248535156,107.08661651611328,284.1676025390625,105.20247650146484,275.4330749511719,116.85039520263672,275.9842529296875,123.07086944580078,image18753.jpg,f
59836,173.71578979492188,218.37457275390625,191.77915954589844,218.14398193359375,182.01724243164062,226.90663146972656,181.86351013183594,233.59393310546875,image18753.jpg,f
59837,232.0,189.0,249.4656982421875,188.3014678955078,241.0,197.0,241.0,205.0,image18753.jpg,m
59838,421.2373352050781,87.40907287597656,447.39031982421875,84.85189056396484,431.3385925292969,91.41732025146484,433.0,106.0,image18755.jpg,f
59839,117.0,210.0,172.0,202.0,145.0,225.0,150.0,252.0,image18756.jpg,m
59840,198.0,165.0,257.0,200.0,201.0,224.0,186.0,247.0,image18757.jpg,m
59841,472.0,227.0,499.0,244.0,472.0,248.0,462.0,259.0,image18757.jpg,m
59842,156.28233337402344,117.575927734375,168.18898010253906,120.47244262695312,162.94151306152344,127.56468200683594,158.77952575683594,134.50131225585938,image18758.jpg,f
59843,233.0,89.0,248.6670379638672,90.73678588867188,238.65016174316406,98.5601806640625,237.55343627929688,105.87176513671875,image18758.jpg,f
59844,297.7765197753906,81.24671936035156,313.779541015625,77.71653747558594,307.1770324707031,88.36722564697266,309.1713562011719,97.75028228759766,image18758.jpg,f
59845,290.298095703125,145.3224639892578,303.6164245605469,153.5076904296875,291.3385925292969,155.5886688232422,287.45782470703125,162.073486328125,image18758.jpg,f
59846,828.0,615.0,1051.0,612.0,894.0,764.0,937.0,846.0,image18761.jpg,f
59847,134.0,237.0,207.0,231.0,182.0,276.0,177.0,305.0,image18762.jpg,m
59848,130.0,219.0,244.0,232.0,187.0,274.0,166.0,327.0,image18764.jpg,m
59850,443.0,221.0,503.0,219.0,469.0,264.0,474.0,294.0,image18765.jpg,f
59851,300.0,497.0,358.0,479.0,333.0,514.0,339.0,537.0,image18765.jpg,f
59852,179.0,321.0,227.0,256.0,237.0,314.0,246.0,325.0,image18768.jpg,f
59854,329.0,45.0,361.0,36.0,349.0,63.0,351.0,89.0,image18773.jpg,f
59856,175.0,213.0,243.0,208.0,207.0,263.0,210.0,289.0,image18778.jpg,f
59857,150.0,181.0,214.0,195.0,175.0,219.0,166.0,240.0,image18779.jpg,f
59858,239.48255920410156,151.40606689453125,262.99212646484375,150.61866760253906,252.26846313476562,163.1046142578125,251.41920471191406,174.98687744140625,image18781.jpg,m
59859,715.0,328.0,746.0,325.0,736.0,348.0,733.0,364.0,image18782.jpg,m
59860,630.0,1111.0,1020.0,1076.0,819.0,1352.0,879.0,1544.0,image18783.jpg,m
59861,849.0,671.0,1123.0,745.0,1006.0,860.0,972.0,993.0,image18786.jpg,m
59863,804.0,888.0,1008.0,880.0,918.0,1042.0,891.0,1161.0,image18792.jpg,f
59864,430.0,303.0,480.0,313.0,444.0,347.0,448.0,368.0,image18793.jpg,m
59865,116.0,208.0,148.0,205.0,128.0,220.0,135.0,239.0,image18797.jpg,f
59866,763.0,101.0,806.0,99.0,789.0,111.0,785.0,125.0,image18797.jpg,m
59867,213.0,166.0,281.0,166.0,249.0,215.0,246.0,246.0,image18798.jpg,f
59868,181.0,117.0,247.0,113.0,224.0,164.0,217.0,188.0,image18801.jpg,m
59869,233.0,201.0,286.0,201.0,257.0,227.0,253.0,252.0,image18804.jpg,m
59870,216.0,130.0,308.0,131.0,267.0,190.0,266.0,232.0,image18805.jpg,f
59871,195.6280517578125,171.3348388671875,209.0,173.0,201.23171997070312,183.19647216796875,200.12185668945312,188.19085693359375,image18806.jpg,f
59872,69.947509765625,115.45182037353516,83.16835021972656,105.76677703857422,80.09373474121094,117.60404968261719,86.0,123.0,image18807.jpg,f
59873,391.5410461425781,57.952754974365234,410.1687316894531,60.8323974609375,398.7157897949219,67.75965881347656,397.6584167480469,75.60179901123047,image18807.jpg,m
59874,188.0,162.0,302.0,168.0,249.0,238.0,246.0,274.0,image18813.jpg,f
59875,116.0,178.0,179.0,181.0,144.0,204.0,142.0,223.0,image18817.jpg,f
59876,234.0,108.0,284.0,86.0,268.0,132.0,278.0,159.0,image18817.jpg,m
59877,266.0,277.0,385.0,275.0,325.0,340.0,331.0,397.0,image18818.jpg,m
59878,130.4109649658203,138.63014221191406,157.91285705566406,135.3538818359375,147.16514587402344,150.09512329101562,148.32191467285156,161.56011962890625,image18820.jpg,f
59879,666.0,1111.0,1021.0,1075.0,866.0,1230.0,885.0,1460.0,image18824.jpg,m
59880,1150.0,743.0,1451.0,713.0,1323.0,929.0,1363.0,1043.0,image18831.jpg,m
59881,490.0,161.0,567.0,161.0,515.0,208.0,526.0,235.0,image18832.jpg,m
59883,727.0,359.0,790.0,370.0,726.0,399.0,736.0,448.0,image18832.jpg,f
59884,446.0,283.0,581.0,297.0,502.0,349.0,495.0,420.0,image18836.jpg,f
59886,163.29208374023438,146.0836181640625,188.9163818359375,146.209228515625,178.90325927734375,166.22608947753906,178.083984375,175.3280792236328,image18839.jpg,m
59888,632.0,197.0,786.0,230.0,654.0,304.0,652.0,383.0,image18844.jpg,f
59890,237.55343627929688,118.93700408935547,258.0,120.0,248.0,133.0,245.0,144.0,image18846.jpg,f
59892,209.0,329.0,400.0,348.0,317.0,457.0,286.0,535.0,image18852.jpg,m
59893,95.95050811767578,128.57142639160156,116.1979751586914,115.86051940917969,111.1361083984375,130.4836883544922,118.0,138.0,image18854.jpg,f
59894,97.0,126.0,121.0,126.0,107.59842681884766,136.41732788085938,107.0,147.0,image18855.jpg,f
59896,140.0,126.0,247.0,78.0,219.0,151.0,241.0,195.0,image18856.jpg,f
59897,128.0,154.0,203.0,155.0,168.0,198.0,173.0,233.0,image18858.jpg,m
59898,918.0,684.0,1161.0,684.0,1035.0,860.0,1030.0,940.0,image18861.jpg,f
59899,126.0,86.0,199.0,97.0,161.0,139.0,153.0,167.0,image18864.jpg,f
59900,415.0,552.0,575.0,569.0,499.0,702.0,475.0,767.0,image18865.jpg,f
59901,323.0,203.0,484.0,209.0,400.0,314.0,406.0,369.0,image18869.jpg,m
59902,173.0,141.0,241.0,149.0,189.0,193.0,197.0,220.0,image18870.jpg,f
59903,218.0,203.0,255.0,191.0,242.0,217.0,249.0,234.0,image18871.jpg,m
59904,180.0,311.0,410.0,316.0,287.0,428.0,287.0,548.0,image18874.jpg,f
59905,1325.0,524.0,1545.0,483.0,1373.0,675.0,1454.0,768.0,image18874.jpg,f
59906,230.0,176.0,276.0,157.0,272.0,188.0,275.0,208.0,image18875.jpg,f
59907,94.9100112915039,79.21822357177734,109.50505828857422,77.9527587890625,105.0,89.0,103.0,96.0,image18876.jpg,m
59908,171.42857360839844,88.78890228271484,189.0,90.0,181.0,95.0,179.75253295898438,103.86201477050781,image18876.jpg,f
59909,246.19798278808594,75.052490234375,260.4668273925781,71.34420776367188,254.25196838378906,83.30708312988281,256.5166931152344,90.20809936523438,image18876.jpg,f
59910,240.0,139.0,350.0,137.0,287.0,203.0,301.0,238.0,image18877.jpg,f
59911,160.0,70.0,180.0,67.0,169.0,79.0,172.0,89.0,image18880.jpg,m
59912,236.6404266357422,191.19235229492188,257.68280029296875,192.3997039794922,248.70640563964844,202.05287170410156,248.2845916748047,209.47694396972656,image18880.jpg,f
59913,324.3419494628906,197.60780334472656,347.7390441894531,196.73040771484375,335.34869384765625,206.97225952148438,336.0,216.0,image18880.jpg,m
59914,363.037109375,117.13160705566406,385.005615234375,117.6377944946289,375.3880615234375,130.79864501953125,374.6962890625,138.8095245361328,image18880.jpg,f
59917,813.0,145.0,849.0,145.0,825.0,159.0,835.0,181.0,image18882.jpg,f
59919,252.0,526.0,451.0,521.0,362.0,668.0,366.0,738.0,image18883.jpg,f
59921,1028.0,318.0,1267.0,364.0,1059.0,440.0,1088.0,577.0,image18885.jpg,f
59922,130.0,205.0,213.0,225.0,177.0,260.0,161.0,297.0,image18886.jpg,f
59923,142.08848571777344,62.27033996582031,165.099365234375,60.352455139160156,152.69029235839844,78.11211395263672,155.98049926757812,86.52043151855469,image18887.jpg,m
59925,125.30183410644531,214.50131225585938,146.41920471191406,218.4102020263672,137.42031860351562,223.09710693359375,134.71878051757812,234.9212646484375,image18887.jpg,f
59926,211.0,227.0,244.0,226.0,228.0,244.0,231.0,257.0,image18887.jpg,f
59927,209.0,320.0,241.0,318.0,223.0,336.0,224.0,350.0,image18887.jpg,f
59928,145.0,206.0,298.0,202.0,205.0,340.0,220.0,389.0,image18890.jpg,m
59929,149.0,94.0,310.0,130.0,204.0,222.0,194.0,295.0,image18891.jpg,f
59930,259.0,181.0,407.0,194.0,324.0,287.0,321.0,352.0,image18900.jpg,m
59931,221.07798767089844,121.33296203613281,240.28683471679688,120.53993225097656,231.81101989746094,130.39370727539062,231.0,138.0,image18904.jpg,m
59932,84.0,98.0,112.0,115.0,92.0,126.0,84.0,139.0,image18910.jpg,f
59933,199.0,80.0,244.0,54.0,249.0,91.0,258.0,116.0,image18912.jpg,f
59934,270.0,58.0,379.0,61.0,325.0,99.0,325.0,151.0,image18913.jpg,f
59935,220.23434448242188,124.7056655883789,248.078369140625,124.55755615234375,232.6209259033203,141.58230590820312,232.92088317871094,157.6302947998047,image18915.jpg,f
59937,151.0,60.0,185.0,68.0,163.0,85.0,159.0,101.0,image18917.jpg,f
59938,267.0,112.0,302.0,108.0,289.0,129.0,286.0,142.0,image18922.jpg,f
59941,225.29058837890625,221.40232849121094,249.30633544921875,220.94488525390625,238.0,234.0,237.87400817871094,245.905517578125,image18928.jpg,m
59942,721.0,273.0,757.0,276.0,738.0,286.0,741.0,311.0,image18929.jpg,m
59943,179.0,88.0,200.24371337890625,84.13948059082031,189.93251037597656,97.02849578857422,195.69554138183594,107.92650604248047,image18933.jpg,f
59944,157.0,153.0,177.0,150.0,163.04461669921875,163.77952575683594,169.0,173.0,image18935.jpg,f
59946,423.0,70.0,466.0,74.0,423.0,103.0,431.0,126.0,image18935.jpg,f
59947,173.0,155.0,226.0,159.0,200.0,181.0,196.0,215.0,image18936.jpg,f
59950,252.0,106.0,353.0,107.0,315.0,178.0,319.0,233.0,image18939.jpg,f
59951,427.0,271.0,504.0,264.0,475.0,314.0,484.0,352.0,image18940.jpg,f
59952,41.0,112.0,110.0,119.0,68.0,163.0,66.0,199.0,image18941.jpg,m
59953,150.0,98.0,183.0,95.0,169.0,110.0,169.0,131.0,image18943.jpg,f
59954,204.0,101.0,241.0,88.0,226.0,122.0,233.0,138.0,image18944.jpg,f
59956,1437.0,815.0,1926.0,848.0,1670.0,853.0,1623.0,1221.0,image18952.jpg,m
59957,293.0,77.0,399.0,78.0,352.0,113.0,351.0,177.0,image18953.jpg,m
59958,132.0,213.0,226.0,204.0,188.0,291.0,198.0,326.0,image18954.jpg,m
59962,196.4379425048828,156.33670043945312,219.5688018798828,159.94000244140625,208.82264709472656,170.28309631347656,206.4210662841797,181.26171875,image18959.jpg,m
59963,288.7589111328125,175.18560791015625,308.02398681640625,170.8042755126953,300.554931640625,182.78965759277344,301.0,193.0,image18959.jpg,f
59964,179.0,177.0,245.0,173.0,218.0,217.0,217.0,237.0,image18960.jpg,f
59965,121.0,120.0,182.0,116.0,161.0,151.0,169.0,178.0,image18961.jpg,m
59966,168.0,137.0,293.0,140.0,227.0,214.0,237.0,286.0,image18965.jpg,f
59967,111.0,221.0,182.0,221.0,144.0,258.0,151.0,285.0,image18967.jpg,f
59968,132.0,169.0,226.0,150.0,203.0,197.0,213.0,245.0,image18968.jpg,m
59969,155.0,130.0,197.0,110.0,195.0,149.0,200.0,170.0,image18969.jpg,f
59979,320.0,210.0,432.0,215.0,380.0,289.0,370.0,346.0,image18981.jpg,f
59980,209.0,127.0,317.0,132.0,268.0,140.0,266.0,205.0,image18982.jpg,f
59981,273.0,165.0,363.0,178.0,304.0,223.0,310.0,264.0,image18983.jpg,m
59982,182.0,98.0,206.0,98.0,193.1289825439453,110.12373352050781,195.0,119.0,image18986.jpg,m
59983,129.0,211.0,151.0,212.0,139.40570068359375,225.3543243408203,137.0,232.0,image18989.jpg,f
59984,213.0,133.0,262.0,138.0,235.0,155.0,234.0,182.0,image18993.jpg,f
59985,169.0,155.0,208.0,153.0,192.0,179.0,193.0,198.0,image18994.jpg,f
59986,564.0,447.0,682.0,505.0,611.0,545.0,578.0,602.0,image18995.jpg,m
59987,682.0,339.0,806.0,412.0,699.0,472.0,660.0,514.0,image18996.jpg,f
59988,618.0,683.0,729.0,667.0,672.0,751.0,677.0,762.0,image18997.jpg,f
59989,114.0,124.0,124.80314636230469,123.35958099365234,125.0618667602539,131.37232971191406,122.22347259521484,139.35694885253906,image19001.jpg,f
59990,52.0,204.0,66.0,209.0,57.0,213.0,54.0,220.0,image19001.jpg,m
59992,194.0,208.0,211.8897705078125,209.60629272460938,201.41732788085938,217.3228302001953,200.0,225.0,image19001.jpg,m
59993,265.0,237.0,366.0,236.0,315.0,280.0,317.0,325.0,image19008.jpg,f
59994,304.0,358.0,465.0,378.0,350.0,477.0,360.0,557.0,image19011.jpg,f
59995,265.0,176.0,300.0,178.0,284.0,195.0,288.0,215.0,image19014.jpg,f
59996,420.0,235.0,463.0,240.0,440.0,254.0,445.0,270.0,image19014.jpg,f
59998,900.0,176.0,932.0,187.0,897.0,209.0,898.0,223.0,image19014.jpg,m
59999,153.86013793945312,130.4105682373047,176.9403839111328,129.6962890625,169.17884826660156,145.3318328857422,167.0,154.0,image19016.jpg,m
60000,147.0,267.0,182.0,264.0,168.0,290.0,161.0,302.0,image19018.jpg,f
60001,203.0,200.0,282.0,204.0,237.0,252.0,241.0,278.0,image19020.jpg,m
60003,1121.0,286.0,1187.0,294.0,1115.0,333.0,1121.0,366.0,image19022.jpg,f
60004,99.0,100.0,250.0,128.0,175.0,177.0,155.0,256.0,image19026.jpg,f
60005,390.0,286.0,427.0,286.0,405.0,310.0,405.0,325.0,image19033.jpg,m
60006,763.0,307.0,800.0,303.0,777.0,324.0,789.0,341.0,image19033.jpg,m
60007,545.0,565.0,785.0,545.0,765.0,700.0,750.0,866.0,image19034.jpg,m
60010,137.58155822753906,248.4364471435547,161.0,248.0,149.54067993164062,259.5350646972656,148.54705810546875,269.1732177734375,image19035.jpg,f
60011,260.3937072753906,282.0472412109375,278.5826721191406,280.5511779785156,271.10235595703125,290.5511779785156,271.6535339355469,296.4566955566406,image19035.jpg,f
60012,697.0,810.0,878.0,720.0,870.0,901.0,944.0,967.0,image19036.jpg,m
60013,1355.0,1991.0,1137.0,2003.0,1228.0,1876.0,1236.0,1785.0,image19036.jpg,f
60014,406.0,241.0,495.0,241.0,421.0,301.0,426.0,341.0,image19037.jpg,f
60015,360.0,151.0,405.0,152.0,394.0,180.0,383.0,192.0,image19041.jpg,m
60016,506.524169921875,240.08248901367188,535.1312255859375,240.3543243408203,516.3629760742188,253.60330200195312,517.1953735351562,267.06036376953125,image19041.jpg,m
60017,633.0,222.0,677.0,223.0,651.0,242.0,644.0,258.0,image19041.jpg,f
60018,89.72441101074219,91.09486389160156,107.62092590332031,92.70716094970703,98.0,104.0,97.25534057617188,112.10348510742188,image19044.jpg,f
60019,357.7315368652344,70.63929748535156,374.4881896972656,73.40644836425781,363.779541015625,83.22834777832031,362.5984191894531,88.26771545410156,image19044.jpg,f
60020,230.0,165.0,267.0,169.0,247.0,187.0,245.0,199.0,image19045.jpg,f
60021,383.0,238.0,448.0,212.0,422.0,268.0,440.0,290.0,image19046.jpg,f
60022,224.0,252.0,259.0,257.0,245.0,270.0,244.0,290.0,image19052.jpg,m
60023,248.0,124.0,318.0,130.0,285.0,176.0,281.0,213.0,image19057.jpg,m
60024,345.0,405.0,386.0,383.0,374.0,428.0,388.0,451.0,image19057.jpg,m
60025,563.0,185.0,637.0,168.0,611.0,230.0,624.0,265.0,image19057.jpg,f
60026,382.0,245.0,466.0,225.0,417.0,274.0,441.0,306.0,image19058.jpg,m
60027,251.0,408.0,308.0,404.0,290.0,423.0,277.0,458.0,image19058.jpg,m
60028,766.0,262.0,855.0,252.0,810.0,297.0,805.0,331.0,image19058.jpg,m
60033,862.0,524.0,979.0,543.0,918.0,613.0,913.0,656.0,image19062.jpg,f
60034,505.0,481.0,596.0,501.0,549.0,558.0,524.0,588.0,image19063.jpg,f
60035,745.0,573.0,833.0,541.0,790.0,620.0,801.0,660.0,image19063.jpg,f
60036,894.0,507.0,986.0,490.0,958.0,556.0,967.0,579.0,image19063.jpg,f
60038,292.0,104.0,349.0,99.0,318.0,133.0,326.0,156.0,image19065.jpg,f
60039,296.0,144.0,342.0,149.0,312.0,186.0,316.0,202.0,image19066.jpg,f
60045,138.0,192.0,221.0,189.0,198.0,237.0,195.0,276.0,image19075.jpg,m
60046,315.0,125.0,407.0,70.0,354.0,195.0,431.0,240.0,image19075.jpg,f
60047,215.0,130.0,279.0,129.0,241.0,170.0,249.0,209.0,image19077.jpg,m
60048,178.0,80.0,315.0,82.0,257.0,159.0,260.0,222.0,image19078.jpg,m
60051,362.0,466.0,448.0,462.0,400.0,505.0,406.0,545.0,image19084.jpg,m
60052,490.0,343.0,564.0,302.0,558.0,377.0,587.0,413.0,image19084.jpg,f
60053,724.0,494.0,815.0,526.0,747.0,562.0,732.0,596.0,image19097.jpg,f
60054,847.0,784.0,937.0,786.0,886.0,828.0,888.0,860.0,image19097.jpg,f
60055,367.0,248.0,445.0,251.0,403.0,314.0,403.0,351.0,image19099.jpg,m
60057,203.0,160.0,280.0,161.0,227.0,202.0,242.0,242.0,image19102.jpg,f
60059,163.0,298.0,278.0,311.0,169.0,344.0,170.0,424.0,image19105.jpg,m
60060,221.0,209.0,269.0,211.0,258.0,243.0,253.0,268.0,image19108.jpg,f
60061,359.0,143.0,403.0,138.0,389.0,169.0,393.0,182.0,image19112.jpg,f
60062,112.0,205.0,221.0,212.0,168.0,273.0,172.0,326.0,image19114.jpg,f
60063,127.0,171.0,168.0,164.0,153.0,189.0,152.0,204.0,image19117.jpg,m
60065,507.0,853.0,1025.0,853.0,751.0,1097.0,771.0,1411.0,image19119.jpg,m
60067,638.0,877.0,855.0,909.0,718.0,931.0,712.0,1043.0,image19120.jpg,m
60068,345.0,269.0,488.0,276.0,419.0,399.0,401.0,446.0,image19121.jpg,m
60069,898.0,297.0,1049.0,273.0,961.0,368.0,961.0,442.0,image19121.jpg,f
60070,81.0,109.0,128.0,113.0,102.0,135.0,107.0,157.0,image19131.jpg,f
60071,289.5833435058594,76.52777862548828,314.5833435058594,73.75,305.6164245605469,89.8630142211914,306.9444580078125,99.86111450195312,image19131.jpg,m
60072,74.0,356.0,128.0,356.0,103.0,390.0,101.0,414.0,image19131.jpg,m
60073,320.0,277.0,347.0,311.0,323.0,305.0,298.0,329.0,image19131.jpg,f
60074,132.0,92.0,173.0,109.0,161.0,121.0,151.0,138.0,image19136.jpg,f
60075,359.0,105.0,395.0,109.0,371.0,125.0,376.0,139.0,image19136.jpg,f
60076,144.0,120.0,161.3404541015625,120.52493286132812,153.884521484375,127.0584945678711,153.34645080566406,134.8218994140625,image19141.jpg,m
60077,201.0,102.0,217.81777954101562,101.77165222167969,206.7154083251953,111.64041900634766,209.6231689453125,119.39444732666016,image19141.jpg,m
60078,273.4345703125,91.0198745727539,293.9632568359375,91.0198745727539,281.5804138183594,104.31383514404297,281.1979675292969,111.38919830322266,image19141.jpg,f
60079,327.9902648925781,120.26622009277344,345.449951171875,121.33296203613281,333.0202331542969,131.65916442871094,336.0,140.0,image19141.jpg,f
60080,148.00637817382812,138.67623901367188,161.6786346435547,143.12400817871094,153.58851623535156,149.20254516601562,150.15948486328125,155.8213653564453,image19142.jpg,f
60081,196.7379150390625,140.55117797851562,215.46681213378906,141.816650390625,207.03036499023438,150.33746337890625,205.0,159.0,image19142.jpg,f
60082,264.8368835449219,221.822265625,281.93475341796875,220.5624237060547,278.0,232.0,273.241455078125,241.07986450195312,image19142.jpg,m
60083,366.8841247558594,161.6197967529297,386.77166748046875,158.92013549804688,375.4461975097656,170.49868774414062,379.0,181.0,image19142.jpg,f
60084,645.0,180.0,704.0,194.0,687.0,228.0,676.0,252.0,image19143.jpg,m
60085,1001.0,276.0,1063.0,283.0,1035.0,307.0,1021.0,335.0,image19143.jpg,f
60086,1346.0,252.0,1387.0,249.0,1356.0,287.0,1387.0,314.0,image19143.jpg,m
60087,1573.0,376.0,1642.0,363.0,1615.0,390.0,1611.0,425.0,image19143.jpg,f
60088,1904.0,225.0,1984.0,225.0,1939.0,249.0,1949.0,280.0,image19143.jpg,m
60089,92.55342864990234,145.8830108642578,118.57518005371094,146.58604431152344,110.78739929199219,161.40794372558594,107.34158325195312,173.5058135986328,image19144.jpg,f
60090,183.0,70.0,206.17922973632812,70.45932006835938,197.10911560058594,86.3873291015625,193.0,94.0,image19144.jpg,m
60091,244.0,190.0,266.0,192.0,251.41920471191406,205.9580078125,252.1934814453125,216.35545349121094,image19144.jpg,f
60092,329.1619873046875,100.3936996459961,354.19573974609375,98.13273620605469,338.2677307128906,115.5455551147461,342.72216796875,130.39370727539062,image19144.jpg,m
60093,87.0,210.0,130.0,204.0,112.0,237.0,117.0,258.0,image19145.jpg,f
60094,199.0,104.0,241.0,107.0,221.0,139.0,215.0,153.0,image19145.jpg,m
60095,344.0,161.0,414.0,156.0,397.0,202.0,392.0,233.0,image19146.jpg,m
60096,118.0,139.0,178.0,116.0,160.0,168.0,160.0,188.0,image19148.jpg,m
60097,203.0,74.0,239.0,85.0,221.0,104.0,208.0,120.0,image19148.jpg,m
60098,254.0,148.0,287.0,140.0,274.0,165.0,280.0,181.0,image19148.jpg,m
60099,335.0,156.0,385.0,178.0,340.0,194.0,342.0,214.0,image19148.jpg,f
60100,677.0,526.0,877.0,522.0,786.0,640.0,788.0,744.0,image19153.jpg,m
60102,314.0,137.0,381.0,129.0,322.0,187.0,350.0,235.0,image19156.jpg,f
60103,152.0,128.0,191.0,130.0,174.0,151.0,177.0,164.0,image19157.jpg,f
60104,109.42632293701172,91.06861877441406,136.06298828125,92.48031616210938,122.71653747558594,103.93700408935547,123.18898010253906,114.80314636230469,image19159.jpg,f
60105,71.0,96.0,110.0,94.0,93.0,117.0,91.0,138.0,image19161.jpg,m
60106,262.0,188.0,298.0,195.0,273.0,215.0,273.0,229.0,image19161.jpg,f
60107,220.0,139.0,294.0,144.0,253.0,179.0,253.0,214.0,image19162.jpg,f
60108,19.0,473.0,247.0,454.0,153.0,596.0,164.0,698.0,image19163.jpg,m
60109,571.0,511.0,811.0,464.0,707.0,720.0,754.0,784.0,image19163.jpg,m
60110,1122.0,639.0,1358.0,654.0,1235.0,796.0,1220.0,888.0,image19163.jpg,m
60111,456.0,320.0,507.0,321.0,474.0,343.0,479.0,362.0,image19167.jpg,m
60112,128.0,245.0,181.0,215.0,167.0,266.0,183.0,290.0,image19169.jpg,m
60113,1980.0,1444.0,2441.0,1470.0,2160.0,1693.0,2181.0,1957.0,image19170.jpg,m
60116,118.0,139.0,136.6891632080078,137.5515594482422,130.0,146.0,132.0,154.0,image19179.jpg,f
60118,83.0,146.0,137.0,123.0,104.0,177.0,127.0,202.0,image19187.jpg,f
60119,120.0,236.0,128.0,193.0,153.0,222.0,167.0,222.0,image19190.jpg,f
60120,136.0,95.0,186.0,76.0,179.0,114.0,183.0,129.0,image19190.jpg,m
60122,1790.0,1116.0,2153.0,1093.0,1994.0,1348.0,2017.0,1490.0,image19201.jpg,f
60123,316.0,130.0,377.0,157.0,339.0,178.0,324.0,209.0,image19203.jpg,f
60125,198.5874481201172,117.2085189819336,234.6076202392578,127.11883544921875,207.16368103027344,154.75335693359375,204.38340759277344,164.9308624267578,image19206.jpg,m
60126,139.9607696533203,119.47869873046875,205.5792236328125,112.6513442993164,155.13453674316406,175.7174835205078,173.99476623535156,194.75335693359375,image19213.jpg,f
60127,478.0325012207031,186.10426330566406,558.8489990234375,180.44468688964844,521.3751831054688,221.9917755126953,520.1569213867188,269.20404052734375,image19214.jpg,m
60128,163.518310546875,80.36248016357422,204.5590362548828,83.3707046508789,176.36770629882812,85.62779998779297,176.2107696533203,111.40508270263672,image19219.jpg,f
60129,163.0,267.0,320.0,271.0,231.4869842529297,332.0132141113281,220.0,498.0,image19221.jpg,m
60130,350.82586669921875,356.6947021484375,484.41705322265625,346.56951904296875,427.914794921875,451.9039611816406,428.2567138671875,495.80718994140625,image19223.jpg,f
60131,182.52658081054688,142.0388641357422,295.7095642089844,149.83497619628906,296.1771240234375,242.26622009277344,252.9446258544922,290.9864196777344,image19226.jpg,f
60132,290.5997619628906,156.86099243164062,325.8968505859375,162.5934295654297,295.0111999511719,174.66368103027344,294.65618896484375,199.86920166015625,image19227.jpg,m
60133,159.0,252.0,239.0,212.0,240.1485137939453,271.3366394042969,241.0,307.0,image19228.jpg,f
60134,1295.6278076171875,1281.39013671875,1737.6270751953125,1188.404296875,1722.3299560546875,1456.08740234375,1685.995849609375,1723.5145263671875,image19229.jpg,f
60135,383.2735290527344,341.83856201171875,420.6016540527344,341.6816101074219,400.72308349609375,356.3191223144531,400.64276123046875,378.4865417480469,image19232.jpg,m
60136,252.47384643554688,237.58595275878906,285.5904235839844,239.9327392578125,267.4271240234375,256.5302734375,268.13714599609375,271.859130859375,image19232.jpg,m
60137,453.4286193847656,221.07623291015625,485.8277282714844,219.488037109375,464.70477294921875,233.94058227539062,467.2458801269531,252.04595947265625,image19232.jpg,m
60138,425.4259948730469,245.98654174804688,535.0,245.0,476.8310852050781,319.4768371582031,475.8893737792969,380.82958984375,image19233.jpg,m
60139,231.988037109375,402.9895324707031,293.5201721191406,387.9932861328125,273.6659240722656,436.0351257324219,278.62481689453125,457.10015869140625,image19234.jpg,f
60140,420.0,189.0,498.0,180.0,471.0,229.0,475.0,269.0,image19234.jpg,m
60141,603.0,350.0,668.0,321.0,648.0,376.0,663.0,400.0,image19234.jpg,m
60142,175.13751220703125,189.0025634765625,243.73304748535156,197.3945770263672,196.29995727539062,250.6655731201172,191.19178771972656,269.6387939453125,image19235.jpg,f
60143,238.5388641357422,200.5568084716797,295.511962890625,193.3632354736328,265.2989501953125,235.37368774414062,271.6293029785156,258.6808776855469,image19236.jpg,f
60144,190.01307678222656,235.40731811523438,259.91217041015625,219.7402801513672,216.12481689453125,288.8359375,234.8878936767578,304.304931640625,image19239.jpg,m
60145,341.7339172363281,272.8027038574219,379.8953552246094,267.645751953125,369.4749755859375,300.44281005859375,367.3430480957031,308.60986328125,image19242.jpg,f
60146,444.0134582519531,228.28102111816406,478.9088134765625,231.03138732910156,460.8594970703125,249.94021606445312,459.61322021484375,268.4697265625,image19242.jpg,f
60148,164.5590362548828,151.11734008789062,200.7623291015625,171.51905822753906,178.7780303955078,181.05941772460938,165.45216369628906,201.00897216796875,image19246.jpg,m
60149,163.938720703125,318.6808776855469,247.1076202392578,314.682373046875,215.70254516601562,352.3411865234375,215.7230987548828,397.3000793457031,image19248.jpg,m
60151,194.61883544921875,176.5695037841797,262.1076354980469,157.34304809570312,218.55381774902344,204.42825317382812,228.3632354736328,242.48878479003906,image19249.jpg,f
